Clade.1,Clade.2,Clade.3,Sec_Ref,Primary_Ref,Method,Taxon,EBM.ref.sp,Aves,BM.g,Pneumatic,BM.Qual,Meas.sp,HumerusLen,HumerusCirc,FemurCirc,FemurLen,TibulaLen,TibiaCirc,TarsusLen,TarusCirc,Sex,Comments,Living,humerus_diameter_(mm),tarsus_diameter_(mm),coracoid_HAF_(mm),coracoid_HAF_(mm),coracoid_max_length
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Megalosaurus?_bucklandi,BMNH_31804,N,,,,,,,318,810,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Megalosaurus?_bucklandi,BMNH_31808,N,,,,,,,335,820,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tetanurae_indeterminate,HMN_TL_30,N,,,,,,,266,821,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_408,N,,,,,,,297,825,743,258,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Megalosaurus_bucklandi,OUM_mount,N,,,,,,,332,830,693,243,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,CM_11844,N,,,,,,,352,842.5,724,334,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,FMNH_UC1505,N,,,,,,,255,848,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Metriacanthosaurus_parkeri,UMO_J12114,N,,,,,,,292,849,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_6125,N,,,,,,,338,850,732,340,,,,,0,,,,,
Theropoda,Coelophysoidea,,Campione_&_Evans_2020,Paul_(1997),Physical,Coelophysis_bauri,AMNH_7224,N,17800,,,AMNH_7223,,,49,,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Sinraptor_dongi,TMP_93.115.1°(IVPP_87001),N,,,,,,,283,869.5,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,TMP_?,N,,,,,,,293,874,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,FMNH_P25114,N,,,,,,,338,882,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Sinraptor_dongi,TMP_90.300.1,N,,,,,,,283,884,815,232,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_290,N,,,,,,,345,899,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Albertosaurus_sarcophagus,AMNH_5218,N,,,,,,,313,901,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Albertosaurus_sp.,TMP_82.13.30,N,,,,,,,388,902,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_324,N,,,,,,,331,908,704,291,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Albertosaurus_sarcophagus,TMP_81.10.1,N,,,,,,,316.5,911,927,257,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Daspletosaurus_torosus,MOR_553e,N,,,,,,,339,912,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_275,N,,,,,,,355,915,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_257,N,,,,,,,300,920,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Gorgosaurus_libratus,NMC_530*_(Holtz_1994a),N,,,,,,,394,930,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosauridae_indeterminate,CM_12102,N,,,,,,,326,930,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_680,N,,,,,,,381,973,766,322,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Daspletosaurus_torosus,UA_11*_(Russell_1970),N,,,,,,,415,1000,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Allosaurus_fragilis,AMNH_630,N,,,,,,,381,1001,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Daspletosaurus_torosus,AMNH_5438,N,,,,,,,389,1006,1022,347,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Albertosaurus_sp.,TMP_82.12.30,N,,,,,,,382,1007,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Daspletosaurus_torosus,FMNH_5336,N,,,,,,,370,1010,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Carnotaurus_sastrei,MACNCH_894,N,,,,,,,325,1018,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Gorgosaurus_libratus,AMNH_5458*_(Holtz_1994a),N,,,,,,,357,1025,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Gorgosaurus_libratus,NMC_2120*_(Lambe_1917),N,,,,,,,378,1040,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Albertosaurus_sarcophagus,ROM_807,N,,,,,,,340,1066,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Suchomimus_tenerensis_,MNN_GDF_500,N,,,,,,,400,1075,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Gigantoraptor_erlianensis,LH_V0011,N,,,,,,,349,1100,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Saurophaganax_maximus,OMNH*(Chure_1995),N,,,,,,,440,1135,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosauridae_indeterminate,AMNH_7755,N,,,,,,,504,1165,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Acrocanthosaurus_atokensis,Geol._Enterprises,N,,,,,,,427,1180,952,374,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Chilantaisaurus_tashuikouensis,IVPP_V.2884,N,,,,,,,432,1190,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosaurus_rex,MOR_009,N,,,,,,,473,1195,1105,405,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosaurus_rex,TMP_81.12.1,N,,,,,,,520,1261,1108,455,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosaurus_rex,CM_9380,N,,,,,,,555,1269,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosaurus_rex,AMNH_5027,N,,,,,,,540,1273,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Acrocanthosaurus_atokensis,NCSM_14345,N,,,,,,,425,1277,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Mapusaurus_roseae,MCFPVPH108.234,N,,,,,,,455,1300,,,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosaurus_rex,BHI_3033,N,,,,,,,504,1328,1075,491,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Giganotosaurus_carolinii,holotype*(Coria_and_Salgado_1995),N,,,,,,,515,1350,1080,490,,,,,0,,,,,
Theropoda,,,Chan_(2017),Chan_(2017),Physical,Tyrannosaurus_rex,MOR_555,N,,,,,,,526,1400,1180,497,,,,,0,,,,,
Neognathae,Apodiformes,Trochilidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Calypte_costae,_Unknown,Y,3.1,,,,3.9,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Trochilidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Archilochus_alexandri,_Unknown,Y,3.4,,,,3.8,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Trochilidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Archilochus_alexandri,_Unknown,Y,3.4,,,,3.7,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Trochilidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Archilochus_alexandri,_Unknown,Y,3.4,,,,,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Trochilidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Phaethornis_bourcieri,_Unknown,Y,4.3,,,,5.5,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Apodidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Collocalia_esculenta,_Unknown,Y,6.3,,,,6.2,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Apodidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Apus_apus,_Unknown,Y,37.6,,,,12.2,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Apodidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Apus_apus,_Unknown,Y,37.6,,,,12.3,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Apodidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Apus_apus,_Unknown,Y,37.6,,,,11.8,,,,,,,,,,1,,,,,
Neognathae,Apodiformes,Apodidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Apus_apus,_Unknown,Y,37.6,,,,12,,,,,,,,,,1,,,,,
Theropoda,Maniraptoriformes,,Campione_&_Evans_2020,Allen_et_al._(2013),Scan,Archaeopteryx_lithographica,HMN_1880,N,66.3,,min,,,,,,,,,,,No_FC_data,0,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Aethia_pusilla,NMNSVP_356,Y,84,,,,35.5,,,,,,,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Bulweria_bulwerii,USNM_491908,Y,99,,,,63.2,,,,,,,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Bulweria_bulwerii,USNM_498248,Y,99,,,,60.5,,,,,,,,,,1,,,,,
Theropoda,Maniraptoriformes,,Campione_&_Evans_2020,Allen_et_al._(2013),Scan,Archaeopteryx_lithographica,HMN_1880,N,99.2,,mean,,,,,,,,,,,No_FC_data,0,,,,,
Neognathae,Apodiformes,Apodidae,Brinkworth_et_al_2023,"Bochenski_Z._&_Bochenski_Z.M.,_2008._J.Ornithol.",Physical,Apus_melba,_Unknown,Y,100.4,,,,16.8,,,,,,,,,,1,,,,,
Theropoda,Maniraptoriformes,,Campione_&_Evans_2020,Allen_et_al._(2013),Scan,Archaeopteryx_lithographica,HMN_1880,N,132,,max,,,,,,,,,,,No_FC_data,0,,,,,
Neognathae,Procellariiformes,Pelecanoididae,Brinkworth_et_al_2023,"Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Pelecanoides_urinatrix,MCZ_6141,Y,152.1,,,,44.7,,,,,,,,,,1,,,,,
Neognathae,Piciformes,Picidae,Brinkworth_et_al_2023,"Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Picus_viridis,MCZ_346,Y,176,,,,40.8,,,,,,,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Pterodroma_hypoleuca,UWBM_15473,Y,176,,,,72.9,,,,,,,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Pterodroma_hypoleuca,UWBM_19360,Y,176,,,,70.5,,,,,,,,,,1,,,,,
Dinosauromorpha,Dinosauromorpha,,Campione_&_Evans_2020,Paul_(2010),Physical,Marasuchus_lilloensis,PVL_3871,N,180,,,,,,,,,,,,,No_FC_data,0,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_288662,Y,180.7,,,,43.8,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_322375,Y,180.7,,,,41.8,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344740,Y,180.7,,,,43.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344741,Y,180.7,,,,43.2,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344742,Y,180.7,,,,42.1,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344743,Y,180.7,,,,40.9,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344745,Y,180.7,,,,42.9,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344746,Y,180.7,,,,41.5,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344747,Y,180.7,,,,42.7,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344748,Y,180.7,,,,41.1,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344749,Y,180.7,,,,42.7,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_344751,Y,180.7,,,,41.9,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_347264,Y,180.7,,,,42.3,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_347949,Y,180.7,,,,41.5,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_499471,Y,180.7,,,,41.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_501268,Y,180.7,,,,41,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_501269,Y,180.7,,,,41.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_502391,Y,180.7,,,,41.2,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560925,Y,180.7,,,,41.7,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560926,Y,180.7,,,,41,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560927,Y,180.7,,,,40.4,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560929,Y,180.7,,,,42.8,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560930,Y,180.7,,,,42,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560931,Y,180.7,,,,41.8,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560932,Y,180.7,,,,41.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_560933,Y,180.7,,,,42.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_561469,Y,180.7,,,,41.3,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Alle_alle,USNM_610933,Y,180.7,,,,42.6,,,,,,,,,,1,,,,,
Neognathae,Procellariiformes,Procellariidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Puffinus_subalaris,MVZ_151387,Y,192.8,,,,63.3,,,,48.5,,34.8,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR40,Y,198,,,,45.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR41,Y,198,,,,44.8,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR42,Y,198,,,,48.8,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR43,Y,198,,,,46.4,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR44,Y,198,,,,46.9,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR45,Y,198,,,,46.5,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR46,Y,198,,,,46.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR47,Y,198,,,,45.7,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR48,Y,198,,,,47.1,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR49,Y,198,,,,46.8,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR50,Y,198,,,,47.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR68,Y,198,,,,47.4,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR69,Y,198,,,,45.5,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_BR70,Y,198,,,,48,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK10,Y,198,,,,47,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK27,Y,198,,,,47.6,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK28,Y,198,,,,47.9,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK29,Y,198,,,,46.3,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK30,Y,198,,,,47.1,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK31,Y,198,,,,47,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK32,Y,198,,,,49,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK34,Y,198,,,,49.2,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK35,Y,198,,,,46.7,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK36,Y,198,,,,47.2,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK37,Y,198,,,,50.2,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK38,Y,198,,,,47.4,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK39,Y,198,,,,46.4,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK40,Y,198,,,,46.3,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK43,Y,198,,,,45.3,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK44,Y,198,,,,46.5,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK45,Y,198,,,,48,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK46,Y,198,,,,47,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK47,Y,198,,,,48.3,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK48,Y,198,,,,47.1,,,,,,,,,,1,,,,,
Neognathae,Charadriiformes,Alcidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Synthliboramphus_wumizusume,AMB_HK49,Y,198,,,,47.4,,,,,,,,,,1,,,,,
