Order,Family,Species,JetzTreeName,Humerus_length_mm,Ulna_length_mm,Radius_length_mm,Carpometacarpus_length_mm,Femur_length_mm,Tibiotarsus_length_mm,Tarsometatarsus_length_mm,Spec_no.,Reference,Body_mass_g,Foraging_niche,TrophicEcology,Habitat,Kipps.dist
Anseriformes,Anatidae,Aythya_novaeseelandiae,Aythya_novaeseelandiae,72.48,NA,NA,NA,43.71,36.07,67.34,YPM_110831,"Field et al., 2013. PLoS ONE",682,Herbivore aquatic dive,Herbivore aquatic,Wetland,85.3
Anseriformes,Anatidae,Aythya_nyroca,Aythya_nyroca,72.61,NA,NA,NA,38.32,60.62,31.3,YPM_106018,"Field et al., 2013. PLoS ONE",574,Herbivore aquatic dive,Herbivore aquatic,Wetland,89.1
Anseriformes,Anatidae,Aythya_nyroca,Aythya_nyroca,70.55,NA,NA,NA,37.79,65.98,31.74,YPM_106019,"Field et al., 2013. PLoS ONE",574,Herbivore aquatic dive,Herbivore aquatic,Wetland,89.1
Anseriformes,Anatidae,Aythya_nyroca,Aythya_nyroca,72.33,NA,NA,NA,38.16,62.1,32.38,YPM_103266,"Field et al., 2013. PLoS ONE",574,Herbivore aquatic dive,Herbivore aquatic,Wetland,89.1
Anseriformes,Anatidae,Aythya_valisineria,Aythya_valisineria,97.13,NA,NA,NA,49.47,82.21,42.17,YPM_104569,"Field et al., 2013. PLoS ONE",1202,Herbivore aquatic dive,Herbivore aquatic,Wetland,93.4
Anseriformes,Anatidae,Aythya_valisineria,Aythya_valisineria,99.28,NA,NA,NA,53.41,87.6,46.72,YPM_111209,"Field et al., 2013. PLoS ONE",1202,Herbivore aquatic dive,Herbivore aquatic,Wetland,93.4
Anseriformes,Anatidae,Aythya_valisineria,Aythya_valisineria,96.12,NA,NA,NA,50.95,83.55,44.78,YPM_110589,"Field et al., 2013. PLoS ONE",1202,Herbivore aquatic dive,Herbivore aquatic,Wetland,93.4
Anseriformes,Anatidae,Branta_bernicla,Branta_bernicla,123.99,NA,NA,NA,59.44,105.08,62.85,YPM_105115,"Field et al., 2013. PLoS ONE",1277.9,Herbivore ground,Herbivore terrestrial,Grassland,167.7
Anseriformes,Anatidae,Branta_bernicla,Branta_bernicla,116.36,NA,NA,NA,55.95,101.65,58.13,YPM_110372,"Field et al., 2013. PLoS ONE",1277.9,Herbivore ground,Herbivore terrestrial,Grassland,167.7
Anseriformes,Anatidae,Branta_bernicla,Branta_bernicla,119.78,NA,NA,NA,59.26,102.71,59.93,YPM_110317,"Field et al., 2013. PLoS ONE",1277.9,Herbivore ground,Herbivore terrestrial,Grassland,167.7
Anseriformes,Anatidae,Branta_bernicla,Branta_bernicla,116.59,NA,NA,NA,57.26,98.54,60.17,YPM_109125,"Field et al., 2013. PLoS ONE",1277.9,Herbivore ground,Herbivore terrestrial,Grassland,167.7
Anseriformes,Anatidae,Branta_canadensis,Branta_canadensis,208,NA,NA,NA,83.05,155,87.58,YPM_109126,"Field et al., 2013. PLoS ONE",2811.7,Herbivore ground,Herbivore terrestrial,Grassland,206.5
Anseriformes,Anatidae,Branta_canadensis,Branta_canadensis,194,NA,NA,NA,82.92,156,87.75,YPM_111203,"Field et al., 2013. PLoS ONE",2811.7,Herbivore ground,Herbivore terrestrial,Grassland,206.5
Anseriformes,Anatidae,Branta_canadensis,Branta_canadensis,193,NA,NA,NA,78.97,156,83.67,YPM_112317,"Field et al., 2013. PLoS ONE",2811.7,Herbivore ground,Herbivore terrestrial,Grassland,206.5
Anseriformes,Anatidae,Branta_canadensis,Branta_canadensis,197,NA,NA,NA,84.12,148.76,87.58,YPM_111202,"Field et al., 2013. PLoS ONE",2811.7,Herbivore ground,Herbivore terrestrial,Grassland,206.5
Anseriformes,Anatidae,Branta_canadensis,Branta_canadensis,214,NA,NA,NA,87.31,164,94.21,YPM_107141,"Field et al., 2013. PLoS ONE",2811.7,Herbivore ground,Herbivore terrestrial,Grassland,206.5
Anseriformes,Anatidae,Branta_hutchinsii,Branta_hutchinsii,111.85,NA,NA,NA,55.67,101.89,65.56,YPM_103258,"Field et al., 2013. PLoS ONE",2811.7,Herbivore ground,Herbivore terrestrial,Grassland,176.6
Anseriformes,Anatidae,Branta_leucopsis,Branta_leucopsis,134.69,NA,NA,NA,69.19,123.05,78.81,YPM_103490,"Field et al., 2013. PLoS ONE",1684,Herbivore ground,Herbivore terrestrial,Grassland,199.8
Anseriformes,Anatidae,Bucephala_albeola,Bucephala_albeola,61.9,NA,NA,NA,39.99,59.77,33.91,YPM_109901,"Field et al., 2013. PLoS ONE",397.5,Aquatic dive,Aquatic predator,Wetland,75
Anseriformes,Anatidae,Bucephala_clangula,Bucephala_clangula,79.98,NA,NA,NA,49.55,69.45,36.82,YPM_112316,"Field et al., 2013. PLoS ONE",918.6,Aquatic dive,Aquatic predator,Wetland,105.4
Anseriformes,Anatidae,Bucephala_clangula,Bucephala_clangula,83.14,NA,NA,NA,50.34,73.57,39.37,YPM_111215,"Field et al., 2013. PLoS ONE",918.6,Aquatic dive,Aquatic predator,Wetland,105.4
Anseriformes,Anatidae,Bucephala_clangula,Bucephala_clangula,83.7,NA,NA,NA,50.97,73.18,39.28,YPM_109903,"Field et al., 2013. PLoS ONE",918.6,Aquatic dive,Aquatic predator,Wetland,105.4
Anseriformes,Anatidae,Clangula_hyemalis,Clangula_hyemalis,71.82,NA,NA,NA,40.42,66.17,33.4,YPM_107589,"Field et al., 2013. PLoS ONE",871,Aquatic dive,Aquatic predator,Wetland,108.5
Anseriformes,Anatidae,Clangula_hyemalis,Clangula_hyemalis,72.32,NA,NA,NA,42.57,70.13,35.24,YPM_109701,"Field et al., 2013. PLoS ONE",871,Aquatic dive,Aquatic predator,Wetland,108.5
Anseriformes,Anatidae,Clangula_hyemalis,Clangula_hyemalis,69,NA,NA,NA,39.39,64.3,34.44,YPM_109702,"Field et al., 2013. PLoS ONE",871,Aquatic dive,Aquatic predator,Wetland,108.5
Anseriformes,Anatidae,Clangula_hyemalis,Clangula_hyemalis,67.45,NA,NA,NA,39.54,65.55,33.46,YPM_107587,"Field et al., 2013. PLoS ONE",871,Aquatic dive,Aquatic predator,Wetland,108.5
Anseriformes,Anatidae,Clangula_hyemalis,Clangula_hyemalis,72.88,NA,NA,NA,41.15,65.3,33.24,YPM_111208,"Field et al., 2013. PLoS ONE",871,Aquatic dive,Aquatic predator,Wetland,108.5
Anseriformes,Anatidae,Clangula_hyemalis,Clangula_hyemalis,75.27,NA,NA,NA,43.08,69.71,36.63,YPM_109904,"Field et al., 2013. PLoS ONE",871,Aquatic dive,Aquatic predator,Wetland,108.5
Anseriformes,Anatidae,Coscoroba_coscoroba,Coscoroba_coscoroba,207.5,NA,NA,NA,90.51,172.5,102.78,YPM_84584,"Field et al., 2013. PLoS ONE",4294.8,Aquatic surface,Aquatic predator,Wetland,180.5
Anseriformes,Anatidae,Cygnus_columbianus,Cygnus_columbianus,272,NA,NA,NA,105.06,201,116.03,YPM_107139,"Field et al., 2013. PLoS ONE",6378,Herbivore aquatic surface,Herbivore aquatic,Wetland,243.8
Anseriformes,Anatidae,Cygnus_columbianus,Cygnus_columbianus,285,NA,NA,NA,98.79,204,103.1,YPM_102219,"Field et al., 2013. PLoS ONE",6378,Herbivore aquatic surface,Herbivore aquatic,Wetland,243.8
Anseriformes,Anatidae,Cygnus_columbianus,Cygnus_columbianus,277,NA,NA,NA,99,206,105.91,YPM_109899,"Field et al., 2013. PLoS ONE",6378,Herbivore aquatic surface,Herbivore aquatic,Wetland,243.8
Anseriformes,Anatidae,Cygnus_olor,Cygnus_olor,305,NA,NA,NA,102.58,221,110.32,YPM_102355,"Field et al., 2013. PLoS ONE",10682,Herbivore aquatic surface,Herbivore aquatic,Wetland,244.9
Anseriformes,Anatidae,Cygnus_olor,Cygnus_olor,294,NA,NA,NA,95.63,200,101.73,YPM_109127,"Field et al., 2013. PLoS ONE",10682,Herbivore aquatic surface,Herbivore aquatic,Wetland,244.9
Anseriformes,Anatidae,Dendrocygna_bicolor,Dendrocygna_bicolor,98.35,NA,NA,NA,53.43,100.05,62.48,YPM_105108,"Field et al., 2013. PLoS ONE",756.4,NA,Omnivore,Wetland,65.5
Anseriformes,Anatidae,Dendrocygna_bicolor,Dendrocygna_bicolor,87.92,NA,NA,NA,44.26,82.02,49.74,YPM_103491,"Field et al., 2013. PLoS ONE",756.4,NA,Omnivore,Wetland,65.5
Anseriformes,Anatidae,Lophodytes_cucullatus,Lophodytes_cucullatus,68.89,NA,NA,NA,40.52,59.27,31.85,YPM_12380,"Field et al., 2013. PLoS ONE",613.8,Aquatic dive,Aquatic predator,Wetland,95
Anseriformes,Anatidae,Lophodytes_cucullatus,Lophodytes_cucullatus,68.91,NA,NA,NA,39.4,57.98,31.41,YPM_5420,"Field et al., 2013. PLoS ONE",613.8,Aquatic dive,Aquatic predator,Wetland,95
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,99.15,NA,NA,NA,56.38,92.23,47.55,YPM_109907,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,91.07,NA,NA,NA,50.9,83.15,44.11,YPM_109911,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,96.4,NA,NA,NA,54.66,88.73,46.82,YPM_109913,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,98.24,NA,NA,NA,56.96,92.3,46,YPM_109912,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,97.98,NA,NA,NA,55.54,92.84,47.58,YPM_105525,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,100.34,NA,NA,NA,57.92,95.99,49.32,YPM_109906,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,101.47,NA,NA,NA,58.56,96.72,50.87,YPM_109914,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,100.67,NA,NA,NA,56.71,95.46,50.46,YPM_109703,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_fusca,Melanitta_fusca,100.55,NA,NA,NA,57.4,95.71,50.4,YPM_107590,"Field et al., 2013. PLoS ONE",1800.2,Aquatic dive,Aquatic predator,Wetland,125.8
Anseriformes,Anatidae,Melanitta_nigra,Melanitta_nigra,80.69,NA,NA,NA,46.64,76.94,40.75,YPM_110999,"Field et al., 2013. PLoS ONE",1050,Aquatic dive,Aquatic predator,Wetland,100.5
Anseriformes,Anatidae,Melanitta_nigra,Melanitta_nigra,90.24,NA,NA,NA,50.74,85.51,44.42,YPM_112314,"Field et al., 2013. PLoS ONE",1050,Aquatic dive,Aquatic predator,Wetland,100.5
Anseriformes,Anatidae,Melanitta_nigra,Melanitta_nigra,86.35,NA,NA,NA,49.81,82.69,42.9,YPM_109226,"Field et al., 2013. PLoS ONE",1050,Aquatic dive,Aquatic predator,Wetland,100.5
Anseriformes,Anatidae,Melanitta_nigra,Melanitta_nigra,91.79,NA,NA,NA,52.61,86.87,46.23,YPM_109916,"Field et al., 2013. PLoS ONE",1050,Aquatic dive,Aquatic predator,Wetland,100.5
Anseriformes,Anatidae,Melanitta_perspicillata,Melanitta_perspicillata,78.02,NA,NA,NA,46.33,73.11,38.32,YPM_111011,"Field et al., 2013. PLoS ONE",1096.3,Aquatic dive,Aquatic predator,Wetland,115
Anseriformes,Anatidae,Melanitta_perspicillata,Melanitta_perspicillata,85.54,NA,NA,NA,51.35,83.64,44.93,YPM_110997,"Field et al., 2013. PLoS ONE",1096.3,Aquatic dive,Aquatic predator,Wetland,115
Anseriformes,Anatidae,Melanitta_perspicillata,Melanitta_perspicillata,82,NA,NA,NA,48.93,80.88,42.48,YPM_109917,"Field et al., 2013. PLoS ONE",1096.3,Aquatic dive,Aquatic predator,Wetland,115
Anseriformes,Anatidae,Melanitta_perspicillata,Melanitta_perspicillata,85.26,NA,NA,NA,51.62,83.92,44.62,YPM_110996,"Field et al., 2013. PLoS ONE",1096.3,Aquatic dive,Aquatic predator,Wetland,115
Anseriformes,Anatidae,Melanitta_perspicillata,Melanitta_perspicillata,82.2,NA,NA,NA,47.83,80.7,42.51,YPM_109705,"Field et al., 2013. PLoS ONE",1096.3,Aquatic dive,Aquatic predator,Wetland,115
Anseriformes,Anatidae,Melanitta_perspicillata,Melanitta_perspicillata,84.71,NA,NA,NA,49.9,81.32,43.02,YPM_109704,"Field et al., 2013. PLoS ONE",1096.3,Aquatic dive,Aquatic predator,Wetland,115
Anseriformes,Anatidae,Mergus_merganser,Mergus_merganser,98.68,NA,NA,NA,51.87,89.79,50.27,YPM_109531,"Field et al., 2013. PLoS ONE",1451,Aquatic dive,Aquatic predator,Riverine,123.8
Anseriformes,Anatidae,Mergus_merganser,Mergus_merganser,94.36,NA,NA,NA,53.18,87.58,49.98,YPM_109128,"Field et al., 2013. PLoS ONE",1451,Aquatic dive,Aquatic predator,Riverine,123.8
Anseriformes,Anatidae,Mergus_merganser,Mergus_merganser,95.33,NA,NA,NA,53.51,90.39,51.05,YPM_112394,"Field et al., 2013. PLoS ONE",1451,Aquatic dive,Aquatic predator,Riverine,123.8
Anseriformes,Anatidae,Mergus_serrator,Mergus_serrator,86.95,NA,NA,NA,44.7,78.55,42.84,YPM_105828,"Field et al., 2013. PLoS ONE",1015.2,Aquatic dive,Aquatic predator,Wetland,114.8
Anseriformes,Anatidae,Netta_rufina,Netta_rufina,93.41,NA,NA,NA,45.94,80.21,42.39,YPM_105129,"Field et al., 2013. PLoS ONE",1118,Generalist,Herbivore aquatic,Wetland,125.3
Anseriformes,Anatidae,Oxyura_jamaicensis,Oxyura_jamaicensis,67.56,NA,NA,NA,38.36,66.58,33.31,YPM_109129,"Field et al., 2013. PLoS ONE",608.2,Aquatic dive,Aquatic predator,Wetland,59.5
Anseriformes,Anatidae,Oxyura_jamaicensis,Oxyura_jamaicensis,66.36,NA,NA,NA,37.67,66.82,32.88,YPM_111216,"Field et al., 2013. PLoS ONE",608.2,Aquatic dive,Aquatic predator,Wetland,59.5
Anseriformes,Anatidae,Oxyura_jamaicensis,Oxyura_jamaicensis,69.28,NA,NA,NA,39.72,69.46,38.44,YPM_109919,"Field et al., 2013. PLoS ONE",608.2,Aquatic dive,Aquatic predator,Wetland,59.5
Anseriformes,Anatidae,Somateria_mollissima,Somateria_mollissima,105.32,NA,NA,NA,59.27,96.09,50.96,YPM_105107,"Field et al., 2013. PLoS ONE",2060.9,Aquatic dive,Aquatic predator,Marine,126.2
Anseriformes,Anatidae,Somateria_mollissima,Somateria_mollissima,112.99,NA,NA,NA,65.28,103.68,55.49,YPM_110959,"Field et al., 2013. PLoS ONE",2060.9,Aquatic dive,Aquatic predator,Marine,126.2
Anseriformes,Anatidae,Somateria_mollissima,Somateria_mollissima,106.89,NA,NA,NA,60.57,97.73,50.29,YPM_103303,"Field et al., 2013. PLoS ONE",2060.9,Aquatic dive,Aquatic predator,Marine,126.2
Anseriformes,Anatidae,Somateria_mollissima,Somateria_mollissima,104.03,NA,NA,NA,59.91,95.87,50.77,YPM_111213,"Field et al., 2013. PLoS ONE",2060.9,Aquatic dive,Aquatic predator,Marine,126.2
Anseriformes,Anatidae,Tachyeres_patachonicus,Tachyeres_patachonicus,121.57,NA,NA,NA,69.17,110.8,58.33,YPM_104149,"Field et al., 2013. PLoS ONE",2821.6,Aquatic dive,Aquatic predator,Marine,128.7
Anseriformes,Anatidae,Tachyeres_patachonicus,Tachyeres_patachonicus,127.39,NA,NA,NA,76.01,121.05,65.48,YPM_104593,"Field et al., 2013. PLoS ONE",2821.6,Aquatic dive,Aquatic predator,Marine,128.7
Anseriformes,Anatidae,Tadorna_ferruginea,Tadorna_ferruginea,108.91,NA,NA,NA,54.27,100.5,58.58,YPM_103492,"Field et al., 2013. PLoS ONE",1235,NA,Omnivore,Wetland,169.5
Anseriformes,Anatidae,Tadorna_tadorna,Tadorna_tadorna,102.11,NA,NA,NA,51.36,91.5,53.32,YPM_105124,"Field et al., 2013. PLoS ONE",1146.8,Aquatic ground,Aquatic predator,Coastal,161.7
Apodiformes,Trochilidae,Archilochus_colubris,Archilochus_colubris,3.89,NA,NA,NA,8.09,11.36,4.99,YPM_110000,"Field et al., 2013. PLoS ONE",3.1,Nectarivore aerial,Nectarivore,Woodland,27.6
Apodiformes,Trochilidae,Archilochus_colubris,Archilochus_colubris,3.74,NA,NA,NA,6.82,10.65,3.87,YPM_110858,"Field et al., 2013. PLoS ONE",3.1,Nectarivore aerial,Nectarivore,Woodland,27.6
Apodiformes,Trochilidae,Archilochus_colubris,Archilochus_colubris,3.84,NA,NA,NA,6.71,11.53,4.18,YPM_112054,"Field et al., 2013. PLoS ONE",3.1,Nectarivore aerial,Nectarivore,Woodland,27.6
Apodiformes,Trochilidae,Archilochus_colubris,Archilochus_colubris,3.8,NA,NA,NA,7.75,11.7,6.32,YPM_112049,"Field et al., 2013. PLoS ONE",3.1,Nectarivore aerial,Nectarivore,Woodland,27.6
Apodiformes,Trochilidae,Calypte_costae,Calypte_costae,3.99,NA,NA,NA,7.95,10.97,7.87,YPM_103906,"Field et al., 2013. PLoS ONE",3.1,Nectarivore aerial,Nectarivore,Shrubland,29
Apodiformes,Apodidae,Collocalia_esculenta,Collocalia_esculenta,5.82,NA,NA,NA,11.23,17.84,8.78,YPM_107033,"Field et al., 2013. PLoS ONE",6.3,Invertivore aerial,Invertivore,Forest,66.4
Apodiformes,Apodidae,Collocalia_esculenta,Collocalia_esculenta,5.81,NA,NA,NA,9.97,17.45,7.89,YPM_107034,"Field et al., 2013. PLoS ONE",6.3,Invertivore aerial,Invertivore,Forest,66.4
Apodiformes,Apodidae,Collocalia_esculenta,Collocalia_esculenta,6.22,NA,NA,NA,10.82,17.16,9.33,YPM_107036,"Field et al., 2013. PLoS ONE",6.3,Invertivore aerial,Invertivore,Forest,66.4
Apodiformes,Apodidae,Streptoprocne_zonaris,Streptoprocne_zonaris,21.65,NA,NA,NA,26.82,40.3,23.11,YPM_105318,"Field et al., 2013. PLoS ONE",86.8,Invertivore aerial,Invertivore,Forest,139.6
Apodiformes,Apodidae,Streptoprocne_zonaris,Streptoprocne_zonaris,21.97,NA,NA,NA,28.63,40.13,21.89,YPM_105319,"Field et al., 2013. PLoS ONE",86.8,Invertivore aerial,Invertivore,Forest,139.6
Charadriiformes,Alcidae,Alle_alle,Alle_alle,40.17,NA,NA,NA,26.17,42.71,19.49,YPM_111986,"Field et al., 2013. PLoS ONE",180.7,Aquatic dive,Aquatic predator,Marine,59.5
Charadriiformes,Laridae,Anous_stolidus,Anous_stolidus,66.47,NA,NA,NA,28.04,44.91,26.5,YPM_103075,"Field et al., 2013. PLoS ONE",177.8,Aquatic aerial,Aquatic predator,Marine,160.8
Charadriiformes,Laridae,Anous_stolidus,Anous_stolidus,62.08,NA,NA,NA,27.39,46.54,25.07,YPM_102601,"Field et al., 2013. PLoS ONE",177.8,Aquatic aerial,Aquatic predator,Marine,160.8
Charadriiformes,Alcidae,Cerorhinca_monocerata,Cerorhinca_monocerata,65.73,NA,NA,NA,38.24,60.48,28.17,YPM_109221,"Field et al., 2013. PLoS ONE",482.2,Aquatic dive,Aquatic predator,Marine,92.9
Charadriiformes,Alcidae,Cerorhinca_monocerata,Cerorhinca_monocerata,64.47,NA,NA,NA,38.63,62.51,28.2,YPM_109881,"Field et al., 2013. PLoS ONE",482.2,Aquatic dive,Aquatic predator,Marine,92.9
Charadriiformes,Alcidae,Cerorhinca_monocerata,Cerorhinca_monocerata,69.22,NA,NA,NA,41.15,64.41,29.34,YPM_109219,"Field et al., 2013. PLoS ONE",482.2,Aquatic dive,Aquatic predator,Marine,92.9
Charadriiformes,Charadriidae,Charadrius_montanus,Charadrius_montanus,39.92,NA,NA,NA,26.53,52.93,40.18,YPM_111433,"Field et al., 2013. PLoS ONE",95.7,Invertivore ground,Invertivore,Grassland,79.2
Charadriiformes,Charadriidae,Charadrius_montanus,Charadrius_montanus,39.83,NA,NA,NA,27.93,54.97,41.49,YPM_111434,"Field et al., 2013. PLoS ONE",95.7,Invertivore ground,Invertivore,Grassland,79.2
Charadriiformes,Charadriidae,Charadrius_montanus,Charadrius_montanus,38.81,NA,NA,NA,29.3,53.3,40.75,YPM_111426,"Field et al., 2013. PLoS ONE",95.7,Invertivore ground,Invertivore,Grassland,79.2
Charadriiformes,Charadriidae,Charadrius_montanus,Charadrius_montanus,40.28,NA,NA,NA,28.43,52.96,38.8,YPM_111392,"Field et al., 2013. PLoS ONE",95.7,Invertivore ground,Invertivore,Grassland,79.2
Charadriiformes,Charadriidae,Charadrius_montanus,Charadrius_montanus,41.36,NA,NA,NA,28.56,53,39.31,YPM_111388,"Field et al., 2013. PLoS ONE",95.7,Invertivore ground,Invertivore,Grassland,79.2
Charadriiformes,Charadriidae,Charadrius_montanus,Charadrius_montanus,40.16,NA,NA,NA,28.14,52.23,38.93,YPM_111430,"Field et al., 2013. PLoS ONE",95.7,Invertivore ground,Invertivore,Grassland,79.2
Charadriiformes,Charadriidae,Charadrius_vociferus,Charadrius_vociferus,40.65,NA,NA,NA,26.34,53.55,37.24,YPM_108397,"Field et al., 2013. PLoS ONE",96.4,NA,Omnivore,Wetland,83.5
Charadriiformes,Charadriidae,Charadrius_vociferus,Charadrius_vociferus,39.47,NA,NA,NA,26.31,52.54,37.61,YPM_108398,"Field et al., 2013. PLoS ONE",96.4,NA,Omnivore,Wetland,83.5
Charadriiformes,Charadriidae,Charadrius_vociferus,Charadrius_vociferus,39.7,NA,NA,NA,26.35,49.16,33.9,YPM_111409,"Field et al., 2013. PLoS ONE",96.4,NA,Omnivore,Wetland,83.5
Charadriiformes,Charadriidae,Charadrius_vociferus,Charadrius_vociferus,40.15,NA,NA,NA,27.48,52.51,36.38,YPM_111410,"Field et al., 2013. PLoS ONE",96.4,NA,Omnivore,Wetland,83.5
Charadriiformes,Charadriidae,Charadrius_vociferus,Charadrius_vociferus,40.67,NA,NA,NA,26.08,52.32,37.25,YPM_108399,"Field et al., 2013. PLoS ONE",96.4,NA,Omnivore,Wetland,83.5
Charadriiformes,Charadriidae,Charadrius_vociferus,Charadrius_vociferus,40.93,NA,NA,NA,27.92,55.43,38.1,YPM_110405,"Field et al., 2013. PLoS ONE",96.4,NA,Omnivore,Wetland,83.5
Charadriiformes,Haematopodidae,Haematopus_palliatus,Haematopus_palliatus,82.47,NA,NA,NA,51.78,90.51,58.92,YPM_110884,"Field et al., 2013. PLoS ONE",601.5,Aquatic ground,Aquatic predator,Coastal,117.5
Charadriiformes,Recurvirostridae,Himantopus_himantopus,Himantopus_himantopus,55.92,NA,NA,NA,32.05,116.51,105.87,YPM_104802,"Field et al., 2013. PLoS ONE",176.8,Aquatic ground,Aquatic predator,Wetland,117.2
Charadriiformes,Recurvirostridae,Himantopus_himantopus,Himantopus_himantopus,55.92,NA,NA,NA,33.07,122.27,121.73,YPM_104800,"Field et al., 2013. PLoS ONE",176.8,Aquatic ground,Aquatic predator,Wetland,117.2
Charadriiformes,Recurvirostridae,Himantopus_himantopus,Himantopus_himantopus,56.89,NA,NA,NA,32.3,111.06,96.58,YPM_104801,"Field et al., 2013. PLoS ONE",176.8,Aquatic ground,Aquatic predator,Wetland,117.2
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,54.84,NA,NA,NA,31.21,114.15,102.82,YPM_111262,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,52.42,NA,NA,NA,31.18,102.51,95.63,YPM_111268,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,52.55,NA,NA,NA,31.09,103.7,97.65,YPM_111269,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,55.77,NA,NA,NA,31.97,109.35,103.39,YPM_111270,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,55.72,NA,NA,NA,33.38,124.54,119.55,YPM_103883,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,58.1,NA,NA,NA,33.62,124.03,118.45,YPM_111264,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,55.23,NA,NA,NA,32.21,118.83,107.46,YPM_111265,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Recurvirostridae,Himantopus_mexicanus,Himantopus_mexicanus,56.27,NA,NA,NA,33.18,116,103.48,YPM_111266,"Field et al., 2013. PLoS ONE",176.82,Aquatic ground,NA,NA,NA
Charadriiformes,Laridae,Larus_californicus,Larus_californicus,103.12,NA,NA,NA,44.91,89.33,59.44,YPM_102831,"Field et al., 2013. PLoS ONE",683.4,NA,Omnivore,Coastal,220.2
Charadriiformes,Laridae,Larus_canus,Larus_canus,93.76,NA,NA,NA,42.83,85,52.41,YPM_111969,"Field et al., 2013. PLoS ONE",412.5,NA,Omnivore,Coastal,206.2
Charadriiformes,Laridae,Larus_delawarensis,Larus_delawarensis,90.97,NA,NA,NA,42.52,80.15,51.38,YPM_105472,"Field et al., 2013. PLoS ONE",516.3,NA,Omnivore,Coastal,205.5
Charadriiformes,Laridae,Larus_delawarensis,Larus_delawarensis,95.96,NA,NA,NA,41.33,82.07,52.92,YPM_107020,"Field et al., 2013. PLoS ONE",516.3,NA,Omnivore,Coastal,205.5
Charadriiformes,Laridae,Larus_delawarensis,Larus_delawarensis,96.29,NA,NA,NA,44.26,86.61,57.15,YPM_102877,"Field et al., 2013. PLoS ONE",516.3,NA,Omnivore,Coastal,205.5
Charadriiformes,Laridae,Larus_delawarensis,Larus_delawarensis,104.79,NA,NA,NA,46.02,88.99,58.81,YPM_112377,"Field et al., 2013. PLoS ONE",516.3,NA,Omnivore,Coastal,205.5
Charadriiformes,Laridae,Larus_glaucescens,Larus_glaucescens,134.96,NA,NA,NA,66.84,116.37,73.77,YPM_109211,"Field et al., 2013. PLoS ONE",1056.5,Generalist,Aquatic predator,Coastal,218.2
Charadriiformes,Laridae,Larus_glaucescens,Larus_glaucescens,134.12,NA,NA,NA,63.69,114.24,69.95,YPM_109210,"Field et al., 2013. PLoS ONE",1056.5,Generalist,Aquatic predator,Coastal,218.2
Charadriiformes,Laridae,Larus_hyperboreus,Larus_hyperboreus,165,NA,NA,NA,73.35,134.69,77.13,YPM_108369,"Field et al., 2013. PLoS ONE",1529,NA,Omnivore,Coastal,240.9
